Zip Code,Beds,Baths,Living Space,State,Zip Code Population,Median Household Income,Price
32218,4,3,2574,Florida,68534,82140,390990
32218,4,3,2500,Florida,68534,82140,389990
32218,4,2,1857,Florida,68534,82140,353490
32218,2,1,672,Florida,68534,82140,49900
32218,4,3,2188,Florida,68534,82140,339990
32218,3,2,1545,Florida,68534,82140,274900
32218,4,3,2201,Florida,68534,82140,379990
32218,4,3,1975,Florida,68534,82140,345990
32218,3,3,1694,Florida,68534,82140,279900
32218,4,3,1975,Florida,68534,82140,345990
32218,4,3,2201,Florida,68534,82140,379990
32218,3,3,1395,Florida,68534,82140,304990
32218,3,2,1563,Florida,68534,82140,275000
32218,3,3,1560,Florida,68534,82140,290990
32218,4,3,2649,Florida,68534,82140,439990
32218,3,3,1560,Florida,68534,82140,292490
32218,2,1,552,Florida,68534,82140,59900
32218,4,2,2060,Florida,68534,82140,319900
32218,2,1,660,Florida,68534,82140,79900
32219,4,3,2660,Florida,14169,71236,390000
32219,4,2,1797,Florida,14169,71236,323990
32219,3,2,1604,Florida,14169,71236,165000
32219,4,2,1212,Florida,14169,71236,199000
32219,3,2,1940,Florida,14169,71236,350800
32219,3,2,980,Florida,14169,71236,205000
32219,3,2,1253,Florida,14169,71236,219000
32219,4,4,2800,Florida,14169,71236,649900
32219,3,2,1156,Florida,14169,71236,195000
32219,4,3,2206,Florida,14169,71236,345990
32219,4,3,2334,Florida,14169,71236,327000
32219,4,4,2493,Florida,14169,71236,495900
32219,4,2,1797,Florida,14169,71236,308990
32219,4,2,1080,Florida,14169,71236,225500
32219,4,2,1797,Florida,14169,71236,308990
32219,3,2,1268,Florida,14169,71236,2.00E+05
32219,4,2,1635,Florida,14169,71236,332550
32219,4,2,1797,Florida,14169,71236,311990
32219,4,2,2020,Florida,14169,71236,349500
32219,4,2,2030,Florida,14169,71236,369300
32219,4,2,1490,Florida,14169,71236,301990
32219,3,2,1548,Florida,14169,71236,324900
32219,3,2,1209,Florida,14169,71236,240000
32219,4,2,1490,Florida,14169,71236,295990
32219,4,2,2020,Florida,14169,71236,350500
32219,5,5,5878,Florida,14169,71236,1500000
32219,2,2,1184,Florida,14169,71236,235000
32219,3,2,1220,Florida,14169,71236,235000
32219,4,2,1820,Florida,14169,71236,333900
32219,2,2,1064,Florida,14169,71236,149999
32219,3,2,1230,Florida,14169,71236,235000
32220,2,3,1210,Florida,12020,84845,241990
32220,4,2,1820,Florida,12020,84845,331050
32220,2,3,1210,Florida,12020,84845,240990
32220,1,1,960,Florida,12020,84845,179500
32220,3,2,1670,Florida,12020,84845,289900
32220,3,2,1586,Florida,12020,84845,292000
32220,3,3,1502,Florida,12020,84845,261990
32220,2,3,1210,Florida,12020,84845,240990
32220,2,1,805,Florida,12020,84845,51500
32220,4,3,3454,Florida,12020,84845,385500
32220,3,1,1216,Florida,12020,84845,127500
32220,3,3,1502,Florida,12020,84845,251990
32220,3,2,1870,Florida,12020,84845,370000
32220,3,2,2100,Florida,12020,84845,375000
32220,3,2,2082,Florida,12020,84845,450000
32220,3,2,1352,Florida,12020,84845,189000
32220,3,2,1828,Florida,12020,84845,1.00E+06
32220,2,3,1210,Florida,12020,84845,240990
32220,2,3,1210,Florida,12020,84845,241990
32221,3,2,1681,Florida,29346,91637,330000
32221,3,2,1476,Florida,29346,91637,272000
32221,3,2,1824,Florida,29346,91637,320000
32221,4,2,1705,Florida,29346,91637,335000
32221,3,2,1535,Florida,29346,91637,330500
32221,3,3,2438,Florida,29346,91637,475000
32221,3,2,1120,Florida,29346,91637,257000
32221,3,2,1564,Florida,29346,91637,305000
32221,4,2,2280,Florida,29346,91637,172000
32221,3,2,1780,Florida,29346,91637,310000
32221,4,3,2170,Florida,29346,91637,374900
32221,3,2,1856,Florida,29346,91637,225000
32221,4,2,1847,Florida,29346,91637,394500
32221,3,2,1328,Florida,29346,91637,3.00E+05
32221,3,2,1598,Florida,29346,91637,329900
32221,4,2,1705,Florida,29346,91637,335000
32222,4,2,2102,Florida,14879,89939,4.00E+05
32222,3,3,1627,Florida,14879,89939,294999
32222,4,2,1732,Florida,14879,89939,355000
32222,4,2,2264,Florida,14879,89939,499900
32222,4,2,1997,Florida,14879,89939,320000
32222,3,2,1490,Florida,14879,89939,297900
32222,2,2,1568,Florida,14879,89939,299000
32222,4,3,2257,Florida,14879,89939,445000
32222,3,2,1604,Florida,14879,89939,368500
32222,3,2,1604,Florida,14879,89939,345000
32222,3,2,1651,Florida,14879,89939,329900
32222,4,2,2164,Florida,14879,89939,350000
32222,4,2,1835,Florida,14879,89939,319900
32222,3,2,1512,Florida,14879,89939,250000
32222,4,3,2006,Florida,14879,89939,405000
32222,4,4,2278,Florida,14879,89939,430000
32223,4,3,2700,Florida,25824,120947,749900
32223,3,2,1184,Florida,25824,120947,319900
32223,4,3,1883,Florida,25824,120947,399900
32223,4,2,1834,Florida,25824,120947,499000
32223,4,3,2657,Florida,25824,120947,639900
32223,2,3,1424,Florida,25824,120947,259000
32223,3,3,1992,Florida,25824,120947,299900
32223,5,6,6024,Florida,25824,120947,2500000
32223,3,2,2043,Florida,25824,120947,425000
32223,4,3,2934,Florida,25824,120947,679900
32223,4,3,2192,Florida,25824,120947,429900
32223,3,3,1794,Florida,25824,120947,425000
32223,4,2,1965,Florida,25824,120947,480000
32223,4,3,2916,Florida,25824,120947,680000
32223,5,4,3744,Florida,25824,120947,689000
32223,3,3,1738,Florida,25824,120947,325000
32223,3,2,1828,Florida,25824,120947,399999
32223,3,2,1818,Florida,25824,120947,349500
32223,5,3,3497,Florida,25824,120947,1150000
32223,3,1,1050,Florida,25824,120947,289000
32223,3,2,2097,Florida,25824,120947,475000
32223,4,2,3227,Florida,25824,120947,675000
32223,3,2,1845,Florida,25824,120947,480000
32223,2,2,1276,Florida,25824,120947,309000
32223,3,3,2280,Florida,25824,120947,599000
32223,3,2,1784,Florida,25824,120947,360000
32223,4,2,1900,Florida,25824,120947,499900
32223,5,3,2500,Florida,25824,120947,650000
32223,4,2,2458,Florida,25824,120947,650000
32223,3,2,1730,Florida,25824,120947,375000
32223,3,2,1677,Florida,25824,120947,399999
32224,1,1,905,Florida,41366,121879,180000
32224,4,4,3152,Florida,41366,121879,939255
32224,4,4,3158,Florida,41366,121879,1060212
32224,5,7,5067,Florida,41366,121879,3300000
32224,3,2,2232,Florida,41366,121879,706763
32224,2,2,1229,Florida,41366,121879,249000
32224,3,2,1216,Florida,41366,121879,226900
32224,3,2,1354,Florida,41366,121879,279900
32224,3,2,1623,Florida,41366,121879,329900
32224,4,5,3113,Florida,41366,121879,979335
32224,3,3,2228,Florida,41366,121879,499000
32224,3,2,1301,Florida,41366,121879,215000
32224,4,4,3587,Florida,41366,121879,1100000
32224,3,2,1451,Florida,41366,121879,349900
32224,3,2,1762,Florida,41366,121879,539000
32224,3,2,1436,Florida,41366,121879,380000
32224,4,3,2875,Florida,41366,121879,908000
32224,2,2,1212,Florida,41366,121879,227000
32224,3,2,1304,Florida,41366,121879,365000
32224,3,2,2232,Florida,41366,121879,820194
32224,4,4,2866,Florida,41366,121879,777050
32224,2,2,1334,Florida,41366,121879,299000
32224,3,3,2328,Florida,41366,121879,850000
32224,2,2,1212,Florida,41366,121879,247000
32224,3,3,1597,Florida,41366,121879,529900
32224,1,1,499,Florida,41366,121879,199900
32224,3,2,2308,Florida,41366,121879,766075
32224,3,2,1883,Florida,41366,121879,469000
32224,3,2,2308,Florida,41366,121879,752463
32224,4,3,2468,Florida,41366,121879,841350
32224,2,2,1229,Florida,41366,121879,254900
32224,3,2,1229,Florida,41366,121879,320000
32224,2,3,2510,Florida,41366,121879,690000
32224,4,3,1986,Florida,41366,121879,619900
32224,3,2,1706,Florida,41366,121879,5.00E+05
32224,3,2,1350,Florida,41366,121879,369999
32224,4,3,2851,Florida,41366,121879,1119075
32224,2,3,1078,Florida,41366,121879,270000
32225,3,3,2190,Florida,55401,107979,509000
32225,5,3,3066,Florida,55401,107979,489900
32225,3,3,1816,Florida,55401,107979,385000
32225,5,4,3014,Florida,55401,107979,759000
32225,4,3,2066,Florida,55401,107979,445000
32225,4,2,1994,Florida,55401,107979,499000
32225,4,2,1896,Florida,55401,107979,448900
32225,3,3,2514,Florida,55401,107979,525000
32225,6,4,3161,Florida,55401,107979,629990
32225,3,3,2080,Florida,55401,107979,215000
32225,6,5,3373,Florida,55401,107979,949000
32225,3,2,1419,Florida,55401,107979,450000
32225,4,4,3551,Florida,55401,107979,739000
32225,3,2,1744,Florida,55401,107979,375000
32225,3,3,2694,Florida,55401,107979,749000
32225,4,3,2638,Florida,55401,107979,575000
32225,3,2,2110,Florida,55401,107979,328000
32225,4,2,2065,Florida,55401,107979,469000
32225,3,2,1744,Florida,55401,107979,375000
32225,5,4,4150,Florida,55401,107979,1230000
32225,2,2,1376,Florida,55401,107979,295000
32225,3,2,1372,Florida,55401,107979,349000
32225,4,5,3251,Florida,55401,107979,998000
32225,2,3,1377,Florida,55401,107979,229000
32225,3,2,1297,Florida,55401,107979,299900
32225,3,2,1546,Florida,55401,107979,395000
32225,5,4,3051,Florida,55401,107979,564990
32225,3,2,2268,Florida,55401,107979,929000
32225,4,2,2169,Florida,55401,107979,469000
32225,4,3,2537,Florida,55401,107979,940000
32225,3,2,1466,Florida,55401,107979,374999
32225,3,2,1044,Florida,55401,107979,260000
32225,4,3,2913,Florida,55401,107979,565000
32225,3,2,1967,Florida,55401,107979,419900
32225,4,2,1924,Florida,55401,107979,399980
32225,4,2,1743,Florida,55401,107979,433900
32225,3,2,1505,Florida,55401,107979,283000
32225,3,3,2050,Florida,55401,107979,624900
32225,3,2,1600,Florida,55401,107979,367000
32225,2,2,1376,Florida,55401,107979,295000
32225,4,4,3300,Florida,55401,107979,585000
32225,4,6,4315,Florida,55401,107979,1899000
32225,3,2,1295,Florida,55401,107979,330000
32226,4,3,1821,Florida,18097,121204,287900
32226,3,2,1680,Florida,18097,121204,450000
32226,4,3,2346,Florida,18097,121204,399900
32226,4,2,1922,Florida,18097,121204,359000
32226,3,2,1508,Florida,18097,121204,895000
32226,3,3,2599,Florida,18097,121204,8.00E+05
32226,4,3,2390,Florida,18097,121204,598900
32226,4,4,3078,Florida,18097,121204,840000
32226,4,2,1978,Florida,18097,121204,419999
32226,5,3,2507,Florida,18097,121204,407000
32226,5,3,3376,Florida,18097,121204,590000
32226,4,3,2755,Florida,18097,121204,489900
32226,3,2,1337,Florida,18097,121204,499000
32226,5,2,2275,Florida,18097,121204,365000
32226,4,3,2754,Florida,18097,121204,419999
32226,4,2,1839,Florida,18097,121204,344900
32226,4,2,1856,Florida,18097,121204,332000
32226,3,2,1508,Florida,18097,121204,795000
32233,4,2,1736,Florida,24489,115056,455000
32233,3,2,1404,Florida,24489,115056,335000
32233,2,2,1035,Florida,24489,115056,247000
32233,4,3,1806,Florida,24489,115056,560000
32234,3,2,720,Florida,7780,89374,149900
32234,3,2,1680,Florida,7780,89374,259900
32234,4,2,1705,Florida,7780,89374,325000
32244,3,2,1520,Florida,63709,72650,265000
32244,3,2,1562,Florida,63709,72650,275000
32244,3,2,1700,Florida,63709,72650,346152
32244,3,2,1700,Florida,63709,72650,348548
32244,4,3,2462,Florida,63709,72650,349000
32244,3,2,1425,Florida,63709,72650,290000
32244,3,2,1780,Florida,63709,72650,275000
32244,4,3,3311,Florida,63709,72650,420000
32244,3,2,1800,Florida,63709,72650,230000
32244,3,2,1570,Florida,63709,72650,335000
32244,3,1,1176,Florida,63709,72650,239000
32244,3,2,1205,Florida,63709,72650,274999
32244,3,2,1788,Florida,63709,72650,380000
32244,4,3,2782,Florida,63709,72650,419390
32244,3,2,1338,Florida,63709,72650,249000
32244,3,2,1669,Florida,63709,72650,425000
32244,3,3,1601,Florida,63709,72650,219990
32244,3,3,1601,Florida,63709,72650,219990
32244,4,4,2080,Florida,63709,72650,350000
32244,3,2,1335,Florida,63709,72650,199000
32244,4,3,3311,Florida,63709,72650,420000
32244,4,2,1848,Florida,63709,72650,299900
32244,4,2,1760,Florida,63709,72650,310000
32244,3,2,1173,Florida,63709,72650,215000
32244,3,3,1601,Florida,63709,72650,229990
32244,3,2,1700,Florida,63709,72650,346152
32244,3,2,1835,Florida,63709,72650,319000
32244,2,2,1210,Florida,63709,72650,169900
32244,4,3,2372,Florida,63709,72650,420000
32244,4,3,2783,Florida,63709,72650,375950
32244,3,2,1465,Florida,63709,72650,263000
32244,2,2,1020,Florida,63709,72650,175000
32244,3,3,1601,Florida,63709,72650,229990
32244,3,2,1572,Florida,63709,72650,294900
32244,3,2,1425,Florida,63709,72650,3.00E+05
32244,4,2,1759,Florida,63709,72650,339900
32244,3,3,1601,Florida,63709,72650,219990
32244,3,2,1120,Florida,63709,72650,259000
32244,3,2,1581,Florida,63709,72650,289000
32244,3,3,1601,Florida,63709,72650,219990
32244,3,2,1152,Florida,63709,72650,188000
32244,3,2,1524,Florida,63709,72650,289900
32244,3,2,1208,Florida,63709,72650,274900
32244,2,2,1157,Florida,63709,72650,165000
32244,3,2,1570,Florida,63709,72650,330378
32244,3,2,1520,Florida,63709,72650,349900
32244,4,2,1760,Florida,63709,72650,314500
32244,4,3,2782,Florida,63709,72650,393890
32244,4,2,1540,Florida,63709,72650,277000
32244,5,3,2483,Florida,63709,72650,387990
32244,4,2,1284,Florida,63709,72650,285000
32244,3,2,1917,Florida,63709,72650,328000
32244,2,2,907,Florida,63709,72650,160000
32246,1,1,851,Florida,56222,91183,215000
32246,3,2,1769,Florida,56222,91183,409900
32246,2,2,1100,Florida,56222,91183,229900
32246,3,2,1149,Florida,56222,91183,262000
32246,4,2,1712,Florida,56222,91183,549900
32246,3,2,1708,Florida,56222,91183,305000
32246,4,4,3408,Florida,56222,91183,569000
32246,3,2,1728,Florida,56222,91183,397500
32246,1,1,775,Florida,56222,91183,205000
32246,4,4,3408,Florida,56222,91183,569000
32246,4,3,1818,Florida,56222,91183,499500
32246,3,2,1208,Florida,56222,91183,275000
32246,5,4,3655,Florida,56222,91183,1197000
32246,5,4,3181,Florida,56222,91183,555000
32246,4,2,1238,Florida,56222,91183,250000
32246,1,1,730,Florida,56222,91183,192500
32246,3,1,1225,Florida,56222,91183,248000
32246,3,2,1796,Florida,56222,91183,465000
32246,3,1,1086,Florida,56222,91183,269000
32246,3,2,2116,Florida,56222,91183,599000
32246,4,3,2237,Florida,56222,91183,590000
32246,4,3,2233,Florida,56222,91183,725000
32246,3,3,1938,Florida,56222,91183,429000
32246,4,3,2856,Florida,56222,91183,625000
32246,4,2,1761,Florida,56222,91183,325000
32246,3,2,1262,Florida,56222,91183,279000
32246,3,3,2268,Florida,56222,91183,758320
32246,4,2,1839,Florida,56222,91183,479900
32246,3,2,1397,Florida,56222,91183,263000
32250,3,2,1734,Florida,28859,151384,499000
32250,3,3,1868,Florida,28859,151384,649000
32250,3,2,1230,Florida,28859,151384,339000
32250,3,3,2809,Florida,28859,151384,743000
32254,8,4,3200,Florida,13798,51308,335000
32254,3,1,1202,Florida,13798,51308,189000
32254,5,2,2172,Florida,13798,51308,207000
32254,2,1,896,Florida,13798,51308,115000
32254,3,1,1118,Florida,13798,51308,139000
32254,3,2,1069,Florida,13798,51308,199900
32254,2,1,896,Florida,13798,51308,115000
32254,4,2,1160,Florida,13798,51308,189900
32254,2,1,825,Florida,13798,51308,102500
32254,3,2,1050,Florida,13798,51308,206000
32254,3,1,1101,Florida,13798,51308,195000
32254,2,1,759,Florida,13798,51308,159999
32254,2,1,988,Florida,13798,51308,99000
32254,3,2,1340,Florida,13798,51308,225000
32254,4,2,1782,Florida,13798,51308,125000
32254,3,2,1118,Florida,13798,51308,230000
32254,5,1,1493,Florida,13798,51308,89100
32254,3,2,1384,Florida,13798,51308,223000
32254,3,1,1138,Florida,13798,51308,150000
32256,3,2,1145,Florida,48988,95821,215000
32256,3,3,1502,Florida,48988,95821,334990
32256,2,3,1210,Florida,48988,95821,301990
32256,2,2,1158,Florida,48988,95821,219000
32256,3,3,1456,Florida,48988,95821,305000
32256,4,3,2343,Florida,48988,95821,625000
32256,2,3,1050,Florida,48988,95821,164900
32256,3,2,1473,Florida,48988,95821,230000
32256,3,2,1473,Florida,48988,95821,214999
32256,4,2,1696,Florida,48988,95821,470000
32256,3,2,1447,Florida,48988,95821,269000
32256,3,3,1682,Florida,48988,95821,305000
32256,2,3,1327,Florida,48988,95821,295000
32256,3,3,2007,Florida,48988,95821,499900
32256,2,2,1112,Florida,48988,95821,239000
32256,4,4,3471,Florida,48988,95821,859900
32256,2,2,1739,Florida,48988,95821,480000
32256,3,3,1502,Florida,48988,95821,339990
32256,2,2,1192,Florida,48988,95821,225000
32256,2,3,1248,Florida,48988,95821,260000
32256,3,3,1682,Florida,48988,95821,332000
32256,3,3,3004,Florida,48988,95821,732000
32256,2,2,927,Florida,48988,95821,199900
32256,4,3,2258,Florida,48988,95821,599000
32256,3,3,1502,Florida,48988,95821,337990
32256,2,2,1128,Florida,48988,95821,230000
32256,4,3,2463,Florida,48988,95821,725000
32256,3,2,1145,Florida,48988,95821,225000
32256,4,3,2386,Florida,48988,95821,599900
32256,4,2,1688,Florida,48988,95821,4.00E+05
32256,2,2,1050,Florida,48988,95821,210000
32256,4,,,Florida,48988,95821,549900
32256,,3,2496,Florida,48988,95821,749990
32256,2,2,1319,Florida,48988,95821,309990
32256,4,2,1696,Florida,48988,95821,470000
32256,3,,,Florida,48988,95821,384000
32256,,2,1858,Florida,48988,95821,586990
32256,2,2,1050,Florida,48988,95821,250000
32256,2,2,1310,Florida,48988,95821,165000
32256,3,2,1346,Florida,48988,95821,230000
32256,2,3,1050,Florida,48988,95821,164900
32256,3,2,1714,Florida,48988,95821,478900
32256,2,2,1219,Florida,48988,95821,225000
32256,2,3,1210,Florida,48988,95821,301990
32256,4,3,2672,Florida,48988,95821,899990
32256,3,3,1994,Florida,48988,95821,5.00E+05
32256,2,2,1276,Florida,48988,95821,199900
32256,2,2,1158,Florida,48988,95821,215000
32256,,,1756,Florida,48988,95821,350000
32256,2,3,1540,Florida,48988,95821,181000
32257,2,3,,Florida,41487,106508,215000
32257,3,2,1540,Florida,41487,106508,370000
32257,4,2,1902,Florida,41487,106508,420000
32257,3,2,1475,Florida,41487,106508,325000
32257,4, ,,Florida,41487,106508,425000
32257,2,2,1078,Florida,41487,106508,250000
32257,2,2,1172,Florida,41487,106508,
32257,3,2,1568,Florida,41487,106508,240000
32257,,3,1050,Florida,41487,106508,169900
32257,3,,,Florida,41487,106508,329900
32257,2,2,1002,Florida,41487,106508,172990
32257,3,3,1628,Florida,41487,106508,275000
32257,3,3,1958,Florida,41487,106508,290000
32257,3,2,1642,Florida,41487,106508,340000
32257,3,2,1157,Florida,41487,106508,225000
32257,3,2,1745,Florida,41487,106508,445000
32257,3,2,2204,Florida,41487,106508,350000
32257,5,5,4768,Florida,41487,106508,1299900
32257,5,4,3378,Florida,41487,106508,799900
32257,3,2,1713,Florida,41487,106508,450000
32258,3,2,2091,Florida,41004,117377,411333
32258,3,2,1886,Florida,41004,117377,459000
32258,5,4,2891,Florida,41004,117377,575000
32258,5,4,,Florida,41004,117377,635000
32258,2,2,1438,Florida,41004,117377,285000
32258,3,,1188,Florida,41004,117377,319000
32258,4,2,2293,Florida,41004,117377,425000
32258,5,3,2695,Florida,41004,117377,524800
32258,4,4,2690,Florida,41004,117377,499000
32258,3,2,1886,Florida,41004,117377,459000
32258,3,3,1995,Florida,41004,117377,388000
32258,3,3,1487,Florida,41004,117377,309900
32258,3,3,1602,Florida,41004,117377,315999
32258,3,2,1605,Florida,41004,117377,419000
32258,4,3,2493,Florida,41004,117377,450000
32258,3,3,1886,Florida,41004,117377,435000
32258,3,2,2091,Florida,41004,117377,411333
32258,4,4,,Florida,41004,117377,650000
32258,3,2,1975,Florida,41004,117377,419900
32258,4,3,2340,Florida,41004,117377,438000
32258,3,2,,Florida,41004,117377,305000
32258,4,3,2492,Florida,41004,117377,519000
32258,2,3,1437,Florida,41004,117377,290000
32258,4,2,2092,Florida,41004,117377,419900
32258,2,2,1225,Florida,41004,117377,270000
32258,3,3,1499,Florida,41004,117377,315000
32258,3,3,1531,Florida,41004,117377,324000
32258,3,2,1809,Florida,41004,117377,419900
32258,3,3,1708,Florida,41004,117377,325000
32258,3,3,1499,Florida,41004,117377,315000
32259,2,2,1008,Florida,62354,163588,269900
32277,3,2,1656,Florida,33948,68969,330000
32277,5,4,3534,Florida,33948,68969,699900
32277,2,2,1100,Florida,33948,68969,215000
32277,4,2,1944,Florida,33948,68969,328000
32277,3,2,1585,Florida,33948,68969,302000
32277,3,1,1450,Florida,33948,68969,190000
32277,3,2,1444,Florida,33948,68969,311000
32277,8,4,3024,Florida,33948,68969,575000
32277,,,1388,Florida,33948,68969,274900
32277,4,4,2680,Florida,33948,68969,1200000
32277,4,2,2111,Florida,33948,68969,399900
32277,4,2,1812,Florida,33948,68969,324900
32277,3,2,1763,Florida,33948,68969,330000
32277,3,3,1789,Florida,33948,68969,385000
32277,3,3,1816,Florida,33948,68969,374900
32277,2,2,1100,Florida,33948,68969,190000
32277,4,2,2251,Florida,33948,68969,375000
32277,4,2,1815,Florida,33948,68969,405000
32277,3,2,,Florida,33948,68969,319900
32277,3,,1490,Florida,33948,68969,295000
32277,3,2,1410,Florida,33948,68969,309995
33109,3,4,3550,Florida,568,900203,5600000
33125,2,2,1112,Florida,55161,66272,630000
33125,1,1,460,Florida,55161,66272,199900
33125,4,3,1959,Florida,55161,66272,785000
33125,1,1,742,Florida,55161,66272,269000
33125,1,1,850,Florida,55161,66272,1100000
33125,1,1,560,Florida,55161,66272,249000
33125,2,1,650,Florida,55161,66272,265000
33125,2,2,899,Florida,55161,66272,385000
33125,,2,750,Florida,55161,66272,338500
33125,3,2,975,Florida,55161,66272,537000
33125,2,2,1369,Florida,55161,66272,599000
33125,2,2,1022,Florida,55161,66272,475000
33125,4,3,2094,Florida,55161,66272,7.00E+05
33125,1,1,460,Florida,55161,66272,229000
33125,2,,1021,Florida,55161,66272,395000
33125,2,2,1369,Florida,55161,66272,599000
33125,2,1,1884,Florida,55161,66272,7.00E+05
33125,1,1,604,Florida,55161,66272,220000
33125,3,2,1348,Florida,55161,66272,1690000
33125,2,2,899,Florida,55161,66272,360000
33125,5,3,2288,Florida,55161,66272,805000
33125,2,2,935,Florida,55161,66272,445000
33125,2,2,899,Florida,55161,66272,345000
33125,1,1,,Florida,55161,66272,531000
33125,2,1,810,Florida,55161,66272,265000
33125,7,4,2542,Florida,55161,66272,549000
33125,3,2,1919,Florida,55161,66272,630000
33125,2,2,900,Florida,55161,66272,290000
33125,1,2,1268,Florida,55161,66272,515000
33125,2,2,899,Florida,55161,66272,350000
33125,1,1,362,Florida,55161,66272,120000
33125,3,2,1792,Florida,55161,66272,699995
33126,2,2,1055,Florida,48130,63910,475000
33126,2,2,793,Florida,48130,63910,243000
33126,2,2,1037,Florida,48130,63910,3.00E+05
33126,2,2,882,Florida,48130,63910,229900
33126,2,1,1277,Florida,48130,63910,650000
33126,2,2,977,Florida,48130,63910,459000
33126,2,2,972,Florida,48130,63910,350000
33126,2,2,922,Florida,48130,63910,419000
33126,2,1,889,Florida,48130,63910,599999
33126,2,2,793,Florida,48130,63910,243000
33126,2,2,979,Florida,48130,63910,415000
33126,4,3,1540,Florida,48130,63910,795000
33126,1,,685,Florida,48130,63910,385000
33126,1,1,,Florida,48130,63910,205000
33126,1,1,535,Florida,48130,63910,215000
33127,7,3,2420,Florida,29097,51727,1195000
33127,4,2,1122,Florida,29097,51727,699000
33127,3,2,955,Florida,29097,51727,5.00E+05
33127,4,2,1330,Florida,29097,51727,1250000
33127,3,2,1011,Florida,29097,51727,495000
33127,3,2,1474,Florida,29097,51727,1195000
33127,3,2,1114,Florida,29097,51727,780000
33127,3,3,1441,Florida,29097,51727,610000
33127,,4,2090,Florida,29097,51727,484000
33127,3,2,1284,Florida,29097,51727,490000
33127,4,2,,Florida,29097,51727,699000
33127,3,2,1436,Florida,29097,51727,599000
33127,2,1,675,Florida,29097,51727,1150000
33127,4,2,1488,Florida,29097,51727,949000
33127,2,1,916,Florida,29097,51727,780000
33127,4,2,1188,Florida,29097,51727,595000
33127,3,1,1185,Florida,29097,51727,440000
33127,3,2,1324,Florida,29097,51727,1175000
33127,3,2,1555,Florida,29097,51727,625000
33127,3,2,1429,Florida,29097,51727,549999
33127,3,2,1632,Florida,29097,51727,475000
33127,3,3,1723,Florida,29097,51727,1259000
33127,4,2,1521,Florida,29097,51727,645000
33127,4,3,1822,Florida,29097,51727,1890000
33128,2,1,715,Florida,8665,45102,199000
33128,2,1,715,Florida,8665,45102,199000
33129,1,1,791,Florida,14390,122320,495000
33129,1,1,791,Florida,14390,122320,590000
33129,3,3,2171,Florida,14390,122320,1400000
33129,2,2,1320,Florida,14390,122320,499000
33129,2,3,,Florida,14390,122320,770000
33129,3,,1746,Florida,14390,122320,1080000
33129,2,2,1362,Florida,14390,122320,695000
33129,5,6,4511,Florida,14390,122320,5700000
33129,4,5,2902,Florida,14390,122320,3800000
33129,2,2,1400,Florida,14390,122320,750000
33129,1,2,750,Florida,14390,122320,499000
33129,1,1,494,Florida,14390,122320,595000
33129,2,2,846,Florida,14390,122320,320000
33129,1,2,1064,Florida,14390,122320,460000
33129,2,2,1210,Florida,14390,122320,899000
33129,1,1,791,Florida,14390,122320,575000
33129,7,10,10000,Florida,14390,122320,14500000
33129,,2,1697,Florida,14390,122320,1050000
33129,2,2,1467,Florida,14390,122320,750000
33129,1,1,791,Florida,14390,122320,475000
33129,2,2,1567,Florida,14390,122320,780000
33129,2,2,945,Florida,14390,122320,729000
33129,2,2,1661,Florida,14390,122320,735000
33129,1,1,791,Florida,14390,122320,575000
33129,2,2,1460,Florida,14390,122320,680000
33129,2,2,,Florida,14390,122320,799000
33129,2,2,980,Florida,14390,122320,595000
33129,6,5,3743,Florida,14390,122320,2499000
33129,4,4,4033,Florida,14390,122320,3700000
33129,1,1,719,Florida,14390,122320,410000
33129,2,2,1424,Florida,14390,122320,795000
33129,4,4,2519,Florida,14390,122320,2690000
33129,2,3,2100,Florida,14390,122320,2050000
33129,5,8,,Florida,14390,122320,1875000
33129,5,6,7716,Florida,14390,122320,6600000
33129,1,,500,Florida,14390,122320,249900
33130,1,2,838,Florida,31835,91468,750000
33130,2,2,1121,Florida,31835,91468,585000
33130,1,2,849,Florida,31835,91468,699800
33130,2,2,1172,Florida,31835,91468,819995
33130,4,5,2493,Florida,31835,91468,2600000
33130,2,2,930,Florida,31835,91468,520000
33130,,3,1293,Florida,31835,91468,759000
33130,2,3,1580,Florida,31835,91468,775000
33130,1,1,,Florida,31835,91468,280000
33130,1,1,740,Florida,31835,91468,409000
33130,1,1,747,Florida,31835,91468,439900
33130,2,,930,Florida,31835,91468,520000
33130,3,3,1273,Florida,31835,91468,765000
33130,2,3,1206,Florida,31835,91468,1300000
33130,3,3,1444,Florida,31835,91468,1790000
33130,2,3,1340,Florida,31835,91468,680000
33130,,1,740,Florida,31835,91468,399000
33130,2,,921,Florida,31835,91468,675000
33130,2,2,1401,Florida,31835,91468,1180000
33130,2,2,1104,Florida,31835,91468,665000
33130,2,,921,Florida,31835,91468,749000
33130,3,2,1385,Florida,31835,91468,735000
33130,3,3,1505,Florida,31835,91468,1425000
33130,2,,1099,Florida,31835,91468,635000
33130,,2,881,Florida,31835,91468,679000
33130,2,2,893,Florida,31835,91468,475000
33130,2,2,1114,Florida,31835,91468,620000
33130,3,4,1669,Florida,31835,91468,1165000
33130,2,,1202,Florida,31835,91468,985000
33130,5,2,2426,Florida,31835,91468,850000
33130,,2,924,Florida,31835,91468,915000
33130,2,1,576,Florida,31835,91468,225000
33130,,1,757,Florida,31835,91468,275000
33130,1,2,682,Florida,31835,91468,695000
